epoch,datetime,duration,total_reward,ball_x,ball_y,ball_mass_g,terminated,truncated,total_reward_per_L1_dist
202,10/29 19:11:03,928,-123824.23198482487,-0.01401435025036335,0.04605179652571678,8.157449899996015,False,True,-3864984.75
203,10/29 19:11:08,938,-111021.28086016311,0.04300402104854584,0.009226772002875805,5.601333992826211,False,True,-2125590.5
204,10/29 19:11:12,644,-104810.06246498048,0.12447286397218704,-0.03407076746225357,18.763919400451343,False,True,-1159376.5
205,10/29 19:11:50,8402,-56290.03386334723,-0.011498899199068546,0.018603958189487457,21.78490438915295,False,True,-7922529.0
206,10/29 19:11:55,858,-106393.61230520312,0.09731394797563553,-0.026234537363052368,18.031452486840912,False,True,-1496827.375
207,10/29 19:12:06,2029,-139592.5636304209,-0.10553129762411118,-0.01936069130897522,6.784697697936311,False,True,-1117706.25
208,10/29 19:12:11,1034,-120543.2611073729,-0.11479216814041138,-0.06688418239355087,19.696992529712396,False,True,-663505.5
209,10/29 19:12:14,636,-110160.8090212588,0.10241986811161041,0.13291078805923462,6.5294108949258876,False,True,-468110.75
210,10/29 19:12:19,950,-149569.43451569183,-0.05941692739725113,0.12959963083267212,7.2790660635903315,False,True,-2131143.75
211,10/29 19:12:34,2408,-102724.70680460095,-0.09726820886135101,0.0071110716089606285,10.879119204818144,False,True,-1139396.25
212,10/29 19:12:39,1054,-150050.5703727956,0.12158098816871643,-0.0038519795052707195,24.05525368980062,False,True,-1274542.125
213,10/29 19:12:43,638,-107952.81584201011,-0.0016900781774893403,-0.13296376168727875,13.115083878612161,False,True,-801706.1875
214,10/29 19:12:59,3383,-134236.13724439626,0.015863027423620224,-0.0895003080368042,11.282538682323564,False,True,-1822937.375
215,10/29 19:13:08,2057,-120208.57657914286,0.09535269439220428,-0.05944357067346573,28.801034372276607,False,True,-3347577.5
216,10/29 19:13:23,3179,-124011.68378046999,0.10626277327537537,-0.13130061328411102,15.85977580389025,False,True,-4952970.5
217,10/29 19:13:34,2156,-104737.93813581663,-0.07032212615013123,0.1077527105808258,26.333947243571416,False,True,-2798191.25
218,10/29 19:14:15,9214,-45828.775180948214,0.08653809130191803,0.08083957433700562,12.07232624532252,False,True,-273804.59375
219,10/29 19:14:21,1181,-80498.2445506419,-0.017170099541544914,-0.047275610268116,19.76972162836556,False,True,-1249086.125
220,10/29 19:14:46,5357,311254.20166092104,-0.08906957507133484,0.05008157342672348,6.0894099730784355,True,False,7983332.5
221,10/29 19:14:56,1935,-99010.20343963787,-0.10699376463890076,-0.02807212807238102,24.659700994604282,False,True,-733051.0625
222,10/29 19:15:08,2499,-149274.2345018863,0.13534021377563477,-0.0356617234647274,12.835585792432397,False,True,-1497557.25
