epoch,datetime,duration,total_reward,ball_x,ball_y,ball_mass_g,terminated,truncated,total_reward_per_L1_dist
136,10/30 14:17:10,1197,-100949.03986689464,-0.05858539789915085,-0.09892305731773376,10.974092861823141,False,True,0.11496964855548034,0.21230222967392162,-878049.4777121996
137,10/30 14:17:39,2728,-104088.20801428755,0.13909387588500977,0.09032628685235977,6.772725404202805,False,True,0.16584916464759397,0.21215115393457892,-627607.6713166465
138,10/30 14:17:47,689,-102020.25758537614,0.13650831580162048,0.10564450919628143,18.9881012740896,False,True,0.1726130979648741,0.21219438484683026,-591034.2771678703
139,10/30 14:19:34,10000,-26741.520963229505,0.1081581562757492,-0.02373134158551693,6.165919905465393,False,True,0.11073103786363568,0.056923703710784805,-241499.77711002273
140,10/30 14:21:24,10000,-41690.460655016526,0.06260167062282562,-0.010100075043737888,13.227661323835749,False,True,0.06341120215931453,0.01710623965644151,-657462.0766575795
141,10/30 14:22:59,10000,-61674.7627496994,0.06721200048923492,0.033994197845458984,18.575355012651677,False,True,0.07531970745437562,0.046589792509957643,-818839.6481366906
142,10/30 14:23:05,964,-101161.67213526598,-0.007377053145319223,-0.07228002697229385,17.873260684009658,False,True,0.07265551205229552,0.21254921910254723,-1392346.8334027084
143,10/30 14:24:37,10000,-79589.72422879959,-0.00718460138887167,0.07081173360347748,26.729534143071632,False,True,0.07117527869321227,0.0021038023341008075,-1118221.4624245618
144,10/30 14:24:51,1159,-104812.6636542954,-0.003978650085628033,-0.08588703721761703,12.566866243665757,False,True,0.08597914272008689,0.21233188039237244,-1219047.554306546
145,10/30 14:26:49,10000,-49473.193382601814,-0.06365209817886353,0.135481059551239,4.54220006879571,False,True,0.14968870514880303,0.04466379885814378,-330507.19046184106
146,10/30 14:27:01,998,-97758.27467971858,0.07981690019369125,-0.012595725245773792,20.38255901013806,False,True,0.08080464021699243,0.11518897284892095,-1209810.1596294339
147,10/30 14:27:13,1042,-97534.69487373647,0.07173849642276764,0.10464940220117569,9.375076021659451,False,True,0.1268775348104754,0.036815386838122854,-768731.0052124666
148,10/30 14:27:25,1031,-103383.28249883742,0.08745531737804413,0.04010619595646858,13.494718222052018,False,True,0.09621298978678892,0.02986415090599061,-1074525.204215544
149,10/30 14:27:38,1079,-108513.68781894508,-0.05227590724825859,-0.07643726468086243,10.223078917434043,False,True,0.09260359828110869,0.21235725897213606,-1171808.5455981907
150,10/30 14:27:46,786,-96190.73915584589,-0.04811551421880722,-0.06521971523761749,23.237772832338578,False,True,0.08104760357338245,0.2121658815908003,-1186842.4841056834
151,10/30 14:27:55,760,-103358.73816258252,0.11137385666370392,0.053819235414266586,23.860330452612654,False,True,0.1236957817562649,0.021750315732674982,-835588.2205121974
152,10/30 14:28:05,858,-103848.3375497388,-0.0439930334687233,-0.046802494674921036,15.773400026056649,False,True,0.06423286168081882,0.2121648540909074,-1616747.7959455438
153,10/30 14:28:19,1096,-97827.61110650984,0.036355651915073395,-0.12416532635688782,17.020188713150993,False,True,0.12937836456070256,0.21238015858824755,-756135.7838977046
154,10/30 14:29:23,5688,-90754.04039574842,-0.09424135833978653,0.09206687659025192,4.151255926925319,False,True,0.13174879231523753,0.13160593985276173,-688841.5354776059
155,10/30 14:29:31,1335,-95621.32878268529,0.1293972134590149,-0.12254592031240463,18.020075655005435,False,True,0.17821656308144218,0.182489086375551,-536545.6898581746
156,10/30 14:30:09,3421,-98992.07535674088,-0.09640694409608841,0.07842735946178436,5.5639893119439705,False,True,0.12427851211020233,0.18954787433379586,-796534.1206286809
157,10/30 14:30:23,1035,-104388.43971920526,0.08293195068836212,-0.02212766371667385,21.84745512005737,False,True,0.08583322072002436,0.1226578790568487,-1216177.5923532608
158,10/30 14:30:31,723,-97692.34778804597,-0.10360237956047058,0.012371673248708248,11.535655625995688,False,True,0.10433844370172417,0.21228994569439544,-936302.5201652651
159,10/30 14:30:36,363,-99681.07824187737,-0.05161984637379646,0.1332797408103943,15.204481982871322,False,True,0.14292689998105154,0.09428837708793429,-697426.9941843875
160,10/30 14:30:53,2463,-98295.66272107355,-0.021854039281606674,0.004626387730240822,6.900889699570127,False,True,0.02233836428800577,0.1904440447980931,-4400307.08845821
161,10/30 14:32:43,10000,-42299.732058298265,-0.09693371504545212,-0.030221115797758102,6.7320597924309515,False,True,0.10153551385056554,0.13030074661921182,-416600.3642878364
162,10/30 14:34:08,7590,-110312.366955618,0.0963490828871727,0.136369526386261,15.017777522837655,False,True,0.16697243244594773,0.21220551259278458,-660662.1544627033
163,10/30 14:35:49,8528,-56914.9272724489,0.04295097291469574,-0.05565747991204262,9.6785288956708,False,True,0.07030320768412929,0.21215318640208525,-809563.7332533442
164,10/30 14:36:16,2375,-108846.38474106358,-0.07643721252679825,-0.022258684039115906,28.312074606027338,False,True,0.07961216420518198,0.21228283598116163,-1367207.9615941246
165,10/30 14:37:04,3789,-92226.48031079996,-0.09409782290458679,0.03909663110971451,10.54650364162913,False,True,0.1018967447009394,0.1770759869484041,-905097.4158348134
166,10/30 14:39:29,10000,-50380.58760132152,-0.1181393712759018,-0.06015454977750778,5.865346928330856,False,True,0.13257254634308,0.09599026856524166,-380022.77991208906
167,10/30 14:39:45,1294,-127483.98199481792,-0.0976983979344368,0.025921814143657684,24.346270609509745,False,True,0.10107877048434341,0.21250654815555792,-1261233.9998196212
168,10/30 14:40:03,1632,-97375.32971026862,0.11327594518661499,0.06981130689382553,6.6390640608854445,False,True,0.1330603572781339,0.21216421484445705,-731813.228989958
